sno , title                                                                       , nco_2015 , nco_2004, division                                     , sub_division                                                    , group                                             , family
3290, "Sand Blast Operator, Construction"                                         , 8342.1900,  8332.65, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3291, Power Shovel Operator/Excavator Operator                                    , 8342.0501,  8332.18, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3292, Excavator Operator                                                          , 8342.2001,         , "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3293, Bucket Wheel Excavator Operator                                             , 8342.0600,  8332.20, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3294, Mobile Equipment Operator                                                   , 8342.2101,         , "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3295, Trench Digging Machine Operator                                             , 8342.0700,  8332.22, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3296, Stoking Car Operator Ferro Alloys                                           , 8342.2201,         , "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3297, Dragline Operator                                                           , 8342.0800,  8332.24, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3298, "Earth Moving and Related Plant Operators, Other"                           , 8342.9900,  8332.90, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3299, Dredger Operator                                                            , 8342.0900,  8332.26, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Earth Moving and Related Plant Operators
3300, "Crane Operator, Diesel Electric"                                           , 8343.0200,  8333.12, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3301, Aerial Ropeway Operator                                                     , 8343.1700,  8333.65, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3302, "Crane Operator, Pneumatic"                                                 , 8343.0300,  8333.14, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3303, Liftman                                                                     , 8343.1800,  8333.70, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3304, "Crane Operator, Hydraulic"                                                 , 8343.0400,  8333.16, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3305, "Crane, Hoist and Related Plant Operators, Other"                           , 8343.9900,  8333.90, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3306, Mobile Crane Operator                                                       , 8343.0500,  8333.18, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3307, EOT Crane Operator                                                          , 8343.0501,         , "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3308, "Crane Operator, Gantry"                                                    , 8343.0600,  8333.20, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3309, Overhead Crane Operator                                                     , 8343.0700,  8333.22, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3310, Derrick Crane Operator                                                      , 8343.0800,  8333.24, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3311, "Derrick Crane Operator, Magnetic"                                          , 8343.0900,  8333.28, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3312, "Crane Driver, Hammer Head"                                                 , 8343.1000,  8333.30, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3313, Winchman                                                                    , 8343.1100,  8333.32, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3314, Hoist Operator                                                              , 8343.1200,  8333.35, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3315, Bridge Opening Operator                                                     , 8343.1300,  8333.38, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3316, Winding Engineman                                                           , 8343.1400,  8333.40, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3317, Haulage Engine Driver                                                       , 8343.1500,  8333.50, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3318, "Driver, Steam Crane"                                                       , 8343.0100,  8333.10, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3319, "Crane and Hoist Operators, Other"                                          , 8343.1600,  8333.60, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , "Crane, Hoist and Related Plant Operators"
3320, Lift Truck Operator                                                         , 8344.0100,  8334.10, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Lifting Truck Operators
3321, Fork Lift Truck Operator/Fork Lift Operator/Driver                          , 8344.0201,  8334.20, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Lifting Truck Operators
3322, "Lift Truck Operator, Other"                                                , 8344.9900,  8334.90, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Heavy Truck and Bus Drivers                       , Lifting Truck Operators
3323, "Serang, Deck/Bosun"                                                        , 8350.0100,  8340.10, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Ships’ Deck Crews and Related Workers             , Ships’ Deck Crews and Related Workers
3324, Seaconny/OS (Ordinary Seaman)                                               , 8350.0300,  8340.20, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Ships’ Deck Crews and Related Workers             , Ships’ Deck Crews and Related Workers
3325, Lascar/OS (Ordinary Seaman)                                                 , 8350.0400,  8340.20, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Ships’ Deck Crews and Related Workers             , Ships’ Deck Crews and Related Workers
3326, "Driver, Launch/Tug Master"                                                 , 8350.0500,  8340.30, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Ships’ Deck Crews and Related Workers             , Ships’ Deck Crews and Related Workers
3327, Boatman                                                                     , 8350.0600,  8340.40, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Ships’ Deck Crews and Related Workers             , Ships’ Deck Crews and Related Workers
3328, Rudderman                                                                   , 8350.0700,  8340.50, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Ships’ Deck Crews and Related Workers             , Ships’ Deck Crews and Related Workers
3329, Oarsman                                                                     , 8350.0800,  8340.60, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Ships’ Deck Crews and Related Workers             , Ships’ Deck Crews and Related Workers
3330, "Ships’ Deck Ratings, Barge Crews and Boatmen, Other"                       , 8350.9900,  8340.90, "Plant and Machine Operators, and Assemblers", Drivers and Mobile Plant Operators                              , Ships’ Deck Crews and Related Workers             , Ships’ Deck Crews and Related Workers
3331, "Cleaner, Home Restoration Service"                                         , 9111.0300,  9131.30, Elementary Occupations                       , Cleaners and Helpers                                            , "Domestic, Hotel and Office Cleaners and Helpers" , Domestic Cleaners and Helpers
3332, "Domestic and Related Helpers, Cleaners and Launderers, Other"              , 9111.9900,  9131.90, Elementary Occupations                       , Cleaners and Helpers                                            , "Domestic, Hotel and Office Cleaners and Helpers" , Domestic Cleaners and Helpers
3333, Domestic Servant                                                            , 9111.0100,  9131.10, Elementary Occupations                       , Cleaners and Helpers                                            , "Domestic, Hotel and Office Cleaners and Helpers" , Domestic Cleaners and Helpers
3334, Char Dust Cleaner and Salvager                                              , 9111.0200,  9131.20, Elementary Occupations                       , Cleaners and Helpers                                            , "Domestic, Hotel and Office Cleaners and Helpers" , Domestic Cleaners and Helpers
3335, Dhobi                                                                       , 9121.0100,  9133.10, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Hand Launderers and Pressers
3336, "Laundry Workers (Marker, Sorter)"                                          , 9121.0200,  9133.20, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Hand Launderers and Pressers
3337, "Dry Cleaner, Hand"                                                         , 9121.0300,  9133.30, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Hand Launderers and Pressers
3338, Spot Remover                                                                , 9121.0400,  9133.40, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Hand Launderers and Pressers
3339, Rug Cleaner                                                                 , 9121.0500,  9133.50, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Hand Launderers and Pressers
3340, "Presser, Hand"                                                             , 9121.0600,  9133.60, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Hand Launderers and Pressers
3341, "Dry Cleaner, Spot"                                                         , 9121.0700,  9133.70, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Hand Launderers and Pressers
3342, "Launderers, Dry Cleaners and Pressers, Other"                              , 9121.9900,  9133.90, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Hand Launderers and Pressers
3343, "Vehicle, Window and Related Cleaners, Other"                               , 9122.9900,  9142.90, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Vehicle Cleaners
3344, "Cleaner, Window"                                                           , 9122.0100,  9142.10, Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Vehicle Cleaners
3345, Washer                                                                      , 9122.0201,         , Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Vehicle Cleaners
3346, Driving Assistant                                                           , 9122.0301,         , Elementary Occupations                       , Cleaners and Helpers                                            , "Vehicle, Window, Laundry and Other Hand Cleaners", Vehicle Cleaners
3347, Ploughman                                                                   , 9211.0100,  9201.10, Elementary Occupations                       , "Agricultural, Forestry and Fishery Labourers"                  , "Agricultural, Forestry and Fishery Labourers"    , Crop Farm Labourers
3348, "Labourer, Agriculture"                                                     , 9211.0200,  9201.20, Elementary Occupations                       , "Agricultural, Forestry and Fishery Labourers"                  , "Agricultural, Forestry and Fishery Labourers"    , Crop Farm Labourers
3349, Picker (Tobacco)                                                            , 9211.0300,  9201.30, Elementary Occupations                       , "Agricultural, Forestry and Fishery Labourers"                  , "Agricultural, Forestry and Fishery Labourers"    , Crop Farm Labourers
3350, "Farm Hands and Labourers, Other"                                           , 9211.9900,  9201.90, Elementary Occupations                       , "Agricultural, Forestry and Fishery Labourers"                  , "Agricultural, Forestry and Fishery Labourers"    , Crop Farm Labourers
3351, "Labourer, Plantation"                                                      , 9215.0100,  9202.10, Elementary Occupations                       , "Agricultural, Forestry and Fishery Labourers"                  , "Agricultural, Forestry and Fishery Labourers"    , Forestry Labourers
3352, Tappers                                                                     , 9215.0200,  9203.90, Elementary Occupations                       , "Agricultural, Forestry and Fishery Labourers"                  , "Agricultural, Forestry and Fishery Labourers"    , Forestry Labourers
3353, "Forestry Labourers and Related Workers, Other"                             , 9215.9900,  9202.90, Elementary Occupations                       , "Agricultural, Forestry and Fishery Labourers"                  , "Agricultural, Forestry and Fishery Labourers"    , Forestry Labourers
3354, "Mines, Quarrymen, Related Workers"                                         , 9311.0100,  9311.10, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Mining and Quarrying Labourers
3355, Mazdoor/Helper                                                              , 9311.0101,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Mining and Quarrying Labourers
3356, Digger (Mine & Quarry)                                                      , 9311.0200,  9311.20, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Mining and Quarrying Labourers
3357, "Mining and Quarrying Labourers, Other"                                     , 9311.9900,  9311.90, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Mining and Quarrying Labourers
3358, "Labourer, Other"                                                           , 9312.0100,  9312.10, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Civil Engineering Labourers
3359, Track Repairer (Rail Transport)                                             , 9312.0200,  9312.20, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Civil Engineering Labourers
3360, "Construction and Maintenance Labourers, Other"                             , 9312.9900,  9312.90, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Civil Engineering Labourers
3361, Helper Bar Bender and Fixer                                                 , 9313.0201,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Building Construction Labourers
3362, Helper Mason                                                                , 9313.0301,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Building Construction Labourers
3363, Helper Carpenter – Shuttering & Scaffolding                                 , 9313.0401,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Building Construction Labourers
3364, Helper Electrician                                                          , 9313.0501,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Building Construction Labourers
3365, Helper Laboratory and Field Technician                                      , 9313.0601,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Building Construction Labourers
3366, Helper Painter and Decorator                                                , 9313.0701,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Building Construction Labourers
3367, "Building Construction Labourers, Other"                                    , 9313.9900,  9313.90, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Building Construction Labourers
3368, Well Digger Helper                                                          , 9313.0100,  9313.10, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Mining and Construction Labourers                 , Building Construction Labourers
3369, Counter                                                                     , 9321.1200,  9322.80, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3370, "Container Washer, Machine"                                                 , 9321.1300,  9322.85, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3371, Machining Assistant or Helper                                               , 9321.1401,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3372, "Hand Packers, Others"                                                      , 9321.9900,  9322.90, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3373, "Packer, Hand"                                                              , 9321.0101,  9322.10, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3374, Packager and Despatcher                                                     , 9321.0102,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3375, Labeller                                                                    , 9321.0201,  9322.20, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3376, Tagger and Labeller                                                         , 9321.0205,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3377, Stenciler                                                                   , 9321.0300,  9322.30, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3378, "Stamper, Hand"                                                             , 9321.0400,  9322.40, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3379, Weigher                                                                     , 9321.1101,  9322.76, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3380, Issuing and Return In-Charge                                                , 9321.1102,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3381, Diamond Bagger and Flueter                                                  , 9321.1103,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Manufacturing Labourers                           , Hand Packers
3382, "Khatedar, Salt Production"                                                 , 9329.0100,  9322.50, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Market Gardeners & Crop Growers                   , Manufacturing Labourers Not Elsewhere Classified
3383, "Mukadam, Salt Production"                                                  , 9329.0200,  9322.55, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Market Gardeners & Crop Growers                   , Manufacturing Labourers Not Elsewhere Classified
3384, Salt Reclamation Worker                                                     , 9329.0300,  9322.60, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Market Gardeners & Crop Growers                   , Manufacturing Labourers Not Elsewhere Classified
3385, Checker                                                                     , 9329.0400,  9322.70, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Market Gardeners & Crop Growers                   , Manufacturing Labourers Not Elsewhere Classified
3386, Tester                                                                      , 9329.0500,  9322.72, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Market Gardeners & Crop Growers                   , Manufacturing Labourers Not Elsewhere Classified
3387, Sorter                                                                      , 9329.0600,  9322.74, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Market Gardeners & Crop Growers                   , Manufacturing Labourers Not Elsewhere Classified
3388, Accessory Fitter                                                            , 9329.0701,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Market Gardeners & Crop Growers                   , Manufacturing Labourers Not Elsewhere Classified
3389, Parts Picker                                                                , 9329.0801,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Market Gardeners & Crop Growers                   , Manufacturing Labourers Not Elsewhere Classified
3390, Transport Service Operator                                                  , 9331.0700,  9331.70, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Hand and Pedal Vehicle Drivers
3391, "Hand Pedal Vehicle Drivers, Other"                                         , 9331.9900,  9331.90, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Hand and Pedal Vehicle Drivers
3392, "Driver, Cycle Rickshaw"                                                    , 9331.0100,  9331.10, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Hand and Pedal Vehicle Drivers
3393, Hand Cart Man                                                               , 9331.0300,  9331.30, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Hand and Pedal Vehicle Drivers
3394, "Traffic Hand, Gliding"                                                     , 9331.0400,  9331.40, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Hand and Pedal Vehicle Drivers
3395, "Transport Equipment Operators and Drivers, Other"                          , 9331.0600,  9331.60, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Hand and Pedal Vehicle Drivers
3396, Horse Carriage Driver                                                       , 9332.0100,  9332.10, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Drivers of Animal-Drawn Vehicles and Machinery
3397, Cart Driver                                                                 , 9332.0200,  9332.20, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Drivers of Animal-Drawn Vehicles and Machinery
3398, Mahout                                                                      , 9332.0300,  9332.30, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Drivers of Animal-Drawn Vehicles and Machinery
3399, Pack Animal Driver                                                          , 9332.0400,  9332.40, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Drivers of Animal-Drawn Vehicles and Machinery
3400, "Supervisor, Animal-Drawn and Manually Operated Transport Equipment"        , 9332.0500,  9332.50, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Drivers of Animal-Drawn Vehicles and Machinery
3401, "Animal and Animal Drawn Vehicle Drivers, Other"                            , 9332.9900,  9332.90, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Drivers of Animal-Drawn Vehicles and Machinery
3402, Loader and Unloader                                                         , 9333.0100,  9333.10, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Freight Handlers
3403, Loader/Loading and Unloading Operator                                       , 9333.0101,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Freight Handlers
3404, Warehouse Worker                                                            , 9333.0201,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Freight Handlers
3405, "Loader, Transport Associate/Loader/Unloader"                               , 9333.0202,         , Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Freight Handlers
3406, "Freight Handlers, Other"                                                   , 9333.9900,  9333.90, Elementary Occupations                       , "Labourers in Mining, Construction, Manufacturing and Transport", Transport and Storage Labourers                   , Freight Handlers
3407, Kitchen Helper                                                              , 9412.0100,  9132.20, Elementary Occupations                       , Food Preparation Assistants                                     , Food Preparation Assistants                       , Kitchen Helpers
3408, "Shoe Cleaning and Other Street Services Elementary Occupations, Other"     , 9510.9900,  9120.90, Elementary Occupations                       , Street and Related Sales and Services Workers                   , Street and Related Service Workers                , Street and Related Service Workers
3409, Boot Polisher                                                               , 9510.0100,  9120.10, Elementary Occupations                       , Street and Related Sales and Services Workers                   , Street and Related Service Workers                , Street and Related Service Workers
3410, Bill Poster                                                                 , 9510.0200,  9120.20, Elementary Occupations                       , Street and Related Sales and Services Workers                   , Street and Related Service Workers                , Street and Related Service Workers
3411, Hawker                                                                      , 9520.0100,  9112.10, Elementary Occupations                       , Street and Related Sales and Services Workers                   , Street Vendors (Excluding Food)                   , Street Vendors (Excluding Food)
3412, "Street Vendors, Non-Food Products, Other"                                  , 9520.9900,  9112.90, Elementary Occupations                       , Street and Related Sales and Services Workers                   , Street Vendors (Excluding Food)                   , Street Vendors (Excluding Food)
3413, Garbage Collector (Motor Transport)                                         , 9611.0100,  9161.10, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Refuse Workers                                    , Garbage and Recycling Collectors
3414, E-Waste Collector                                                           , 9611.0201,         , Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Refuse Workers                                    , Garbage and Recycling Collectors
3415, "Garbage Collectors, Other"                                                 , 9611.9900,  9161.90, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Refuse Workers                                    , Garbage and Recycling Collectors
3416, "Sweeper, Dry"                                                              , 9613.0300,  9162.10, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Refuse Workers                                    , Sweepers and Related Labourers
3417, "Sweeper, Wet"                                                              , 9613.0400,  9162.20, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Refuse Workers                                    , Sweepers and Related Labourers
3418, "Sweeper, Sewer"                                                            , 9613.0500,  9162.30, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Refuse Workers                                    , Sweepers and Related Labourers
3419, "Sweepers and Related Labourers, Other"                                     , 9613.9900,  9162.90, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Refuse Workers                                    , Sweepers and Related Labourers
3420, "Sorter, Mail"                                                              , 9621.0900,  9151.75, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3421, Hotel Concierge                                                             , 9621.1200,  9152.10, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3422, Water Carrier                                                               , 9621.1300,  9162.40, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3423, "Messengers, Package Deliverers and Luggage Porters, Other"                 , 9621.9900,  9151.90, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3424, Caddie                                                                      , 9621.0300,  9151.30, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3425, Bellhop (Hotel & Restaurant)                                                , 9621.0400,  9151.40, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3426, "Porter, Baggage (Hotel & Restaurant)"                                      , 9621.0500,  9151.50, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3427, (Letter Box Peon) Post Man                                                  , 9621.0600,  9151.60, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3428, Mail Carrier                                                                , 9621.0700,  9151.65, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3429, "Runner, Mail"                                                              , 9621.0800,  9151.70, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , "Messengers, Package Deliverers and Luggage Porters"
3430, Vending Machine Attendant                                                   , 9623.0100,  9153.10, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , Meter Readers and Vending Machine Collectors
3431, Coin Collector                                                              , 9623.0200,  9153.15, Elementary Occupations                       , Refuse Workers and Other Elementary Workers                     , Other Elementary Workers                          , Meter Readers and Vending Machine Collectors
