sno,title,nco_2015,nco_2004,division,sub_division,group,family
2335,Field Technician: Refrigerator,7421.0501,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2336,Field Technician: Washing Machine,7421.0601,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2337,Field Technician: Other Home Appliances,7421.0701,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2338,Field Technician: UPS and Inverter,7421.0801,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2339,Field Technician: Digital Camera,7421.0901,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2340,Field Engineer – RACW,7421.1001,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2341,Repair Assistant: Switches,7421.1101,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2342,Auto-Tester Capacitor,7421.1201,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2343,"Butchers, Fishmongers and Related Food Preparers, Other",7511.9900,7411.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Butchers, Fishmongers and Related Food Preparers"
2344,Butcher,7511.0100,7411.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Butchers, Fishmongers and Related Food Preparers"
2345,Slaughterer,7511.0200,7411.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Butchers, Fishmongers and Related Food Preparers"
2346,Sausage Maker,7511.0300,7411.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Butchers, Fishmongers and Related Food Preparers"
2347,Briner,7511.0400,7411.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Butchers, Fishmongers and Related Food Preparers"
2348,Pickler (Meat Product),7511.0500,7411.45,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Butchers, Fishmongers and Related Food Preparers"
2349,Shactor,7511.0600,7411.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Butchers, Fishmongers and Related Food Preparers"
2350,Baker (Baking Products),7512.0100,7412.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2351,Mixing Machine Attendant,7512.0200,7412.15,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2352,Ovenman (Bakery Products),7512.0300,7412.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2353,Sweet Meat Maker,7512.0400,7412.25,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2354,Candy Maker,7512.0500,7412.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2355,Panman (Confectionery),7512.0600,7412.35,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2356,"Plate Worker, Confectionery",7512.0700,7412.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2357,Chocolate Maker,7512.0800,7412.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2358,Conche Operator (Sugar & Confectionery),7512.0900,7412.60,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2359,Yeast Maker (Beverage),7512.1000,7412.70,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2360,"Bakers, Pastry Cooks and Confectionery Makers, Other",7512.9900,7412.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Bakers, Pastry Cooks and Confectionery Makers"
2361,Ice-Cream Maker,7513.0500,7413.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Dairy Products Makers
2362,"Dairy Products Makers, Others",7513.9900,7413.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Dairy Products Makers
2363,"Dairy Worker, General",7513.0100,7413.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Dairy Products Makers
2364,Separator Man,7513.0200,7413.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Dairy Products Makers
2365,Butter Maker,7513.0300,7413.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Dairy Products Makers
2366,Cheese Maker,7513.0400,7413.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Dairy Products Makers
2367,Oil Expeller Man,7514.0100,7414.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2368,"Oil Crusher Operator, Animal-Driven",7514.0200,7414.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2369,"Grinder, Hand (Food Grain)",7514.0300,7414.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2370,"Pounder, Hand (Food Grain)",7514.0400,7414.35,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2371,Parcher (Food Grain),7514.0500,7414.36,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2372,"Washing Machine Attendant, Cleaner (Food Grain)",7514.0600,7414.38,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2373,"Cook, General (Food Canning and Preserving)",7514.0700,7414.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2374,Condiment Maker (Food Canning & Preserving),7514.0800,7414.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2375,Cannery Worker (Can & Preservation),7514.0900,7414.52,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2376,Pickler (Can & Preservation),7514.1000,7414.54,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2377,"Preservative Filler, Machine (Can & Preservation)",7514.1100,7414.56,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2378,"Fruits, Vegetables and Related Preservers, Others",7514.9900,7414.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,"Fruits, Vegetables and Related Preservers"
2379,Taster (Food),7515.0300,7415.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Food and Beverage Tasters and Graders
2380,"Grader, Meat",7515.0400,7415.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Food and Beverage Tasters and Graders
2381,"Food and Beverage Tasters and Graders, Other",7515.9900,7415.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Food and Beverage Tasters and Graders
2382,Tea Taster,7515.0100,7415.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Food and Beverage Tasters and Graders
2383,Liquor Taster,7515.0200,7415.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Food and Beverage Tasters and Graders
2384,Tobacco Curer,7516.0100,7416.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2385,Tobacco Grader,7516.0200,7416.15,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2386,"Blender, Tobacco",7516.0300,7416.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2387,"Conditioner, Tobacco",7516.0400,7416.25,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2388,Cigar or Cheroot Roller,7516.0500,7416.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2389,Cigar or Cheroot Roller Helper,7516.0600,7416.35,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2390,Bidi Maker,7516.0700,7416.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2391,"Furnace Man, Bidi",7516.0800,7416.45,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2392,Bidi Checker,7516.0900,7416.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2393,Snuff Maker,7516.1000,7416.55,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2394,Chewing Tobacco Maker,7516.1100,7416.60,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2395,"Tobacco Preparers and Tobacco Products Makers, Other",7516.9900,7416.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Food Processing and Related Trade Workers,Tobacco Preparers and Tobacco Products Makers
2396,"Impregnator, Wood",7521.0200,7421.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Treaters
2397,Wood Bender,7521.0300,7421.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Treaters
2398,Wood Treater,7521.0400,7421.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Treaters
2399,Grader (Wood Working),7521.0500,7421.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Treaters
2400,"Wood Treaters, Other",7521.9900,7421.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Treaters
2401,"Kiln Operator, Wood",7521.0100,7421.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Treaters
2402,"Pith Worker, Wood",7522.1500,7422.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2403,Picture Frame Maker,7522.1600,7422.52,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2404,"Sports Goods Maker, Wood",7522.1800,7422.58,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2405,Wood Lacquerer,7522.1900,7422.60,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2406,Wood Polisher,7522.2000,7422.62,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2407,"Furniture Maker, Wood",7522.0100,7422.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2408,Paper Board Maker,7522.2100,7422.65,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2409,Cabinet Maker,7522.0200,7422.15,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2410,"Cabinet Makers and Related Workers, Other",7522.9900,7422.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2411,"Body Builder, Automobile",7522.0600,7422.25,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2412,"Coach Builder, Railway",7522.0700,7422.28,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2413,"Body Builder, Other Vehicles",7522.0800,7422.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2414,Wood Marker,7522.0900,7422.35,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2415,"Pattern Marker, Wood",7522.1000,7422.38,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2416,Cooper,7522.1100,7422.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2417,"Wood Carver, Hand",7522.1200,7422.42,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2418,"Inlayer, Wood",7522.1300,7422.45,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2419,"Toy Maker, Wood",7522.1400,7422.48,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Cabinet Makers and Related Workers
2420,Mortiser Operator,7523.1000,7423.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2421,Tennoning Machine Operator,7523.1100,7423.55,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2422,Jointer Machine Operator,7523.1200,7423.60,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2423,Driller Wood,7523.1300,7423.65,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2424,Dowell Machine Operator,7523.1400,7423.70,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2425,Wood Wool Machine Operator,7523.1500,7423.80,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2426,"Wood Carver, Machine",7523.1600,8241.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2427,"Wood Machinist, General",7523.0100,7423.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2428,Fret Saw Machine Operator,7523.1700,8241.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2429,"Wood Turner, Machine",7523.0200,7423.15,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2430,Sander Operator,7523.1800,8241.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2431,"Wood, Turner Hand",7523.0300,7423.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2432,"Wood Working Machine Setters and Setter Operators, Others",7523.9900,8241.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2433,Shaper Wood,7523.0400,7423.25,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2434,"Router, Wood",7523.0500,7423.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2435,"Planer, Wood",7523.0600,7423.35,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2436,Four Cutter,7523.0700,7423.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2437,"Wood Sawyer, Hand",7523.0800,7423.42,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2438,"Moulder, Wood",7523.0900,7423.45,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","Wood Treaters, Cabinet Makers and Related Trades Workers",Wood Working Machine Tool Setters and Operators
2439,"Hat Maker, General",7531.0700,7433.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2440,Cap Maker,7531.0900,7433.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2441,Wig Maker,7531.1000,7433.60,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2442,"Tailor, Fur",7531.1200,7434.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2443,"Pattern Maker, Fur",7531.1300,7434.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2444,"Grader and Matcher, Fur",7531.1400,7434.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2445,"Cutter, Fur",7531.1500,7434.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2446,"Nailor, Fur",7531.1600,7434.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2447,"Tailors, Dressmakers, Furriers and Hatters, Other",7531.9900,7434.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2448,"Tailor, General",7531.0100,7433.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2449,Sampling Tailor,7531.0101,,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2450,Dressmaker/Ladies Dressmaker,7531.0200,7433.15,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2451,Coat Maker,7531.0300,7433.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2452,Trouser Maker,7531.0400,7433.25,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2453,Shirt Maker,7531.0500,7433.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Tailors, Dressmakers, Furriers and Hatters"
2454,Garment Cutter (CAM),7532.0901,,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2455,"Advance Pattern Maker, Garment (CAD/CAM)",7532.0902,,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2456,Layerman,7532.0903,,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2457,"Cutter, Garment (Leather)",7532.1000,7435.45,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2458,"Cutter, Goods and Garments (Leather)",7532.1001,,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2459,"Cutter, Gloves (Leather)",7532.1100,7435.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2460,Button Hole Maker,7532.1200,7435.55,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2461,Cutter Tent,7532.1300,7435.60,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2462,"Garment and Related Pattern Makers and Cutters, Other",7532.9900,7435.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2463,Designer (Garment),7532.0100,7435.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2464,"Designer, Leather Articles",7532.0200,7435.15,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
