sno,title,nco_2015,nco_2004,division,sub_division,group,family
2792,"Developer, Automatic (Photofinishing)",8132.0300,7344.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2793,"Enlarger, Photographic",8132.0400,7344.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2794,"Retoucher, Photographic",8132.0500,7344.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2795,Photographic Dark Room Operatives,8132.0600,7344.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2796,"Printing Machine Operator, Photographic",8132.0700,8224.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2797,Film Developing Machine Operator,8132.0800,8224.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2798,Photographic Film and Papermaker,8132.0900,8224.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2799,Linoleum Maker,8132.1000,8224.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2800,"Photographic Products Machine Operators, Other",8132.9900,8224.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2801,Tube Extruder Operator,8141.0302,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2802,Calenderer Rubberised Fabric/OperatorTextile Coating,8141.1301,8231.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2803,Rubber Fabric Cutting Machine Operator,8141.0400,8231.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2804,Hose Maker (Rubber Goods),8141.1400,8231.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2805,Slitting Machine Operator (Cycle Tyre),8141.0500,8231.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2806,Latex Worker,8141.1500,8231.74,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2807,Bead Maker (Rubber Tyre),8141.0600,8231.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2808,Latex Foam Cushion Maker,8141.1600,8231.76,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2809,Profiling Operator (Cycle Tyre),8141.0700,8231.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2810,Tyre Builder/Radial Building Operator,8141.1701,8231.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2811,Continuous Curing Operator,8141.0711,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2812,Tyre Building Operator – Commercial Vehicles,8141.1702,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2813,Roto Curing Operator,8141.0712,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2814,Tyre Building Operator – Passenger Vehicles,8141.1703,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2815,Injection Moulding Operator,8141.0713,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2816,Tyre Moulder,8141.1800,8231.81,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2817,Transfer Moulding Operator,8141.0714,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2818,Tyre Moulding Operator,8141.1801,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2819,Internal Mixer Operator,8141.0715,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2820,Band Builder (Tyre Building),8141.1900,8231.83,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2821,Kneader Operator,8141.0716,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2822,Trimmer (Tyre Building),8141.2000,8231.84,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2823,Calendar Machine Operator,8141.0100,8231.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2824,Finishing Operator (Rubber Tyre),8141.0800,8231.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2825,Tyre Repairer,8141.2100,8231.85,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2826,Pre- and Post-Calendering Operator,8141.0101,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2827,Sealing and Valve Fitting Operator,8141.0900,8231.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2828,"Moulder, Rubber Tube",8141.2200,8231.86,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2829,Cord Dipping Operator,8141.0200,8231.15,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2830,Finishing Operator (Rubber Tube),8141.1000,8231.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2831,Cycle Tube Reverser,8141.2300,8231.87,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2832,Extruding Machine Operator (Rubber),8141.0300,8231.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2833,Sheet Maker (Rubber),8141.1100,8231.65,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2834,Rubber Stamp Maker,8141.2400,8231.88,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2835,Feed Extruder Operator,8141.0301,8231.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2836,Moulder (Rubber)/Compression Moulding Operator,8141.1201,8231.67,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2837,"Rubber and Rubberised Product Makers, Other",8141.9900,8231.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Rubber Products Machine Operators
2838,Tablet Machine Operator,8142.0100,8232.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2839,Cementer (Plastic),8142.1500,8232.75,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2840,Laminating Press Operator (Plastic),8142.0200,8232.15,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2841,Plastic Fabricator,8142.1600,8232.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2842,Printing Machine Operator (Plastic),8142.1100,8232.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2843,Extruding Machine Setter (Plastic),8142.0300,8232.18,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2844,"Plastic Products Making Operatives, Other",8142.9900,8232.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2845,Extruding Machine Operator (Plastic),8142.0400,8232.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2846,Injection Moulding Machine Operator (Plastic),8142.0501,8232.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2847,Moulding Operator,8142.0502,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2848,Encapsulation OperatorOperator,8142.0503,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2849,Compression Moulding Machine Operator (Plastic),8142.0600,8232.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2850,Bottle Blowing Machine Operator (Plastic),8142.0700,8232.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2851,Vacuum Plastic Forming Machine Operator,8142.0800,8232.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2852,Embossing Machine Setter (Plastic),8142.0900,8232.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2853,Embossing Machine Operator (Plastic),8142.1000,8232.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2854,Button Maker,8142.1200,8232.62,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2855,Mould Setter (Plastic),8142.1300,8232.65,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2856,Plastic Moulding Technician or Operator,8142.1301,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2857,"Moulder, Hand (Plastic)",8142.1400,8232.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Plastic Products Machine Operators
2858,Cardboard Box Maker,8143.0100,8253.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Paper Products Machine Operators
2859,"Envelope Maker, Machine",8143.0200,8253.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Paper Products Machine Operators
2860,"Cellophane Bag Maker, Machine",8143.0300,8253.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Paper Products Machine Operators
2861,"Flower Maker, Paper",8143.0400,8253.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Paper Products Machine Operators
2862,Papier Mache Moulder,8143.0500,8253.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Paper Products Machine Operators
2863,"Paper Product Makers, Other",8143.9900,8253.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Rubber, Plastic and Paper Products Machine Operators",Paper Products Machine Operators
2864,Reed Man,8151.1100,8261.77,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2865,Healdman (Textile),8151.1200,8261.79,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2866,"Reeler, Silk",8151.1300,8261.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2867,Yarn Tester,8151.1400,8261.81,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2868,Warping Boy (Textile)/Wrapper,8151.1500,8261.82,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2869,Pin Setter (Textile),8151.1600,8261.82,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2870,Roller Coverer,8151.1700,8261.84,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2871,Winder Textile/Winding Operator,8151.1800,8261.85,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2872,Size Mixer (Textile),8151.1900,8261.86,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2873,"Garnett Machineman, Woollen",8151.0100,8261.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2874,"Waterproofer, Textile",8151.2000,8261.87,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2875,Rag Machineman (Woollen Textile),8151.0300,8261.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2876,"Weighter, Silk",8151.2100,8261.88,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2877,Doubling Machine Operator (Textile),8151.0400,8261.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2878,Fetler (Woollen Textile),8151.2200,8261.89,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2879,Combing Tenter,8151.0500,8261.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2880,"Fibre Preparing, Spinning and Winding Machine Operators, Other",8151.9900,8261.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2881,"Spinner, Frame (Textile)/Ring Frame Tenter",8151.0600,8261.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2882,Drawing Tenter,8151.0700,8261.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2883,Reeler Textile,8151.1000,8261.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Fibre Preparing, Spinning and Winding Machine Operators"
2884,Card Cutter,8152.0400,8262.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2885,Mat Shearing Operator,8152.0500,8262.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2886,"Flat Knitter, Machine/Knitting Machine Operator – Flat Knitting",8152.0600,8262.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2887,Sock Knitter/Knitting Machine Operator – Socks Knitting,8152.0700,8262.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2888,"Sock Knitter, Automatic Machine",8152.0800,8262.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2889,"Knitter, Machine/Knitting Machine Operator",8152.0900,8262.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2890,"Looperman, Hosiery",8152.1000,8262.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2891,Warp Knitter/Knitting Machine Operator – Warp Knitter,8152.1100,8262.55,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2892,"Weaver, Lace (Machine)",8152.1200,8262.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2893,"Braid Maker, Machine/Braiding Machine Operator",8152.1300,8262.65,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2894,Lace Maker (Machine),8152.1400,8262.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2895,Warp Tying Machineman,8152.1600,8262.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2896,Wrapper,8152.1700,8262.81,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2897,Drawing Man,8152.0100,7432.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2898,Front Sizer (Cotton Textile),8152.2000,8262.85,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2899,"Doffer, Fly Frame/Speed Frame Operator",8152.0200,7432.12,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2900,Back Sizer,8152.2100,8262.86,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2901,Knitting Jobber,8152.0300,8262.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2902,"Weaving and Knitting Machine Operators, Other",8152.9900,8262.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Weaving and Knitting Machine Operators
2903,"Sewing Machine Operator, General",8153.0101,8263.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2904,Stitcher (Leather Goods and Garments),8153.0102,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2905,Specialized Sewing Machine Operator,8153.0103,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2906,"Button Hole Maker, Machine",8153.0200,8263.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2907,Eyelet Holing Machine Operator,8153.0300,8263.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2908,Button Stitching Machine Operator,8153.0400,8263.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2909,"Embroider, Machine",8153.0500,8263.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2910,Embroidery Machine Operator (SemiAutomatic),8153.0600,8263.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2911,Embroidery Machine Operator (Zig Zag Machine),8153.0601,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2912,Framer – Computerised Embroidery Machine,8153.0701,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2913,Helper – Parts Making (Leather Goods and Garments),8153.0702,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2914,Helper – Finishing Operations (Leather Goods and Garments),8153.0703,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2915,"Sewers and Embroiders, Other",8153.9900,8263.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Sewing Machine Operators
2916,"De-Gummer, Silk",8154.0600,8264.62,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2917,Crabbing Machineman (Woollen Textile),8154.2500,8264.85,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2918,"Carbonizer, Textile",8154.0700,8264.64,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2919,Sanforizing Machineman,8154.2600,8264.86,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2920,"Scutcherman, Bleaching",8154.0800,8264.66,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2921,Singeing Machineman/Singeing Machine Operator,8154.2700,8264.87,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2922,Dyed- Yarn Operator (Textile),8154.0900,8264.67,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2923,"Bleaching, Dyeing and Cleaning Machine Operators, Other",8154.9900,8264.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2924,Jiggerman (Cotton Textile)/Jigger Machine Operator,8154.1000,8264.68,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2925,Dye Automation Operator (Textile)/ Dyeing Machine Operator,8154.1100,8264.69,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2926,Wool Dyer,8154.1200,8264.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2927,Dyer Garment,8154.1500,8264.75,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2928,Damping Machine Attendant,8154.1700,8264.77,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2929,Calenderman (Cotton Textile),8154.1800,8264.78,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2930,Miller,8154.1900,8264.79,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
