sno,title,nco_2015,nco_2004,division,sub_division,group,family
1349,"Radio Operator, Ship",3521.1400,3132.70,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1350,"Radio Operator, Aircraft",3521.1500,3132.75,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1351,Cinematographer,3521.0100,3131.10,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1352,"Control Tower Operator, Aerodrome",3521.1600,3132.76,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1353,Movie Cameraman,3521.0200,3131.15,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1354,Radar Operator,3521.1700,3132.80,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1355,"Cameraman, Animation",3521.0300,3131.20,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1356,"Signaller, Ship",3521.2000,3132.83,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1357,Sound Recording Equipment Operator/Sound Assistant,3521.0401,3131.40,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1358,"Light Keeper, Light House",3521.2100,3132.84,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1359,Film Editor/Editor,3521.0501,3131.50,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1360,"Broadcasting and Audiovisual Technicians, Other",3521.9900,3132.90,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1361,Sound Editor,3521.0511,,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1362,"Supervisor, Broadcasting Audiovisual Projection and Sound Equipment Operations",3521.0600,3132.10,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1363,Television Broadcasting Station Operator,3521.0700,3132.20,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Broadcasting and Audiovisual Technicians
1364,Wireless Inspector Electronics,3522.0400,3114.50,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Telecommunication Engineering Technicians
1365,"Telecommunication Engineering Technicians, Other",3522.9900,,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Telecommunication Engineering Technicians
1366,"Telecommunication, Technician",3522.0100,3114.20,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Telecommunication Engineering Technicians
1367,"Line Inspector, Telephone",3522.0200,3114.30,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Telecommunication Engineering Technicians
1368,Telephone Inspector,3522.0300,3114.40,Technicians and Associate Professionals,Information and Communications Technicians,Telecommunication and Broadcasting Technicians,Telecommunication Engineering Technicians
1369,"Clerk, General",4110.0100,4190.10,Clerks/Clerical Support Workers,General and Keyboard Clerks,General Office Clerks,General Office Clerks
1370,"Clerk, Enquiry",4110.0200,4190.20,Clerks/Clerical Support Workers,General and Keyboard Clerks,General Office Clerks,General Office Clerks
1371,Copyright Clerk,4110.0300,4190.30,Clerks/Clerical Support Workers,General and Keyboard Clerks,General Office Clerks,General Office Clerks
1372,Copy Holder,4110.0400,4190.35,Clerks/Clerical Support Workers,General and Keyboard Clerks,General Office Clerks,General Office Clerks
1373,Timekeeper,4110.0500,4190.60,Clerks/Clerical Support Workers,General and Keyboard Clerks,General Office Clerks,General Office Clerks
1374,"Timekeeper, Motor Transport",4110.0600,4190.70,Clerks/Clerical Support Workers,General and Keyboard Clerks,General Office Clerks,General Office Clerks
1375,Private Secretary,4120.0100,4115.10,Clerks/Clerical Support Workers,General and Keyboard Clerks,Secretaries (General),Secretaries (General)
1376,Personal Secretary,4120.0200,4115.20,Clerks/Clerical Support Workers,General and Keyboard Clerks,Secretaries (General),Secretaries (General)
1377,Panchayat Secretary,4120.0300,4115.30,Clerks/Clerical Support Workers,General and Keyboard Clerks,Secretaries (General),Secretaries (General)
1378,"Secretaries, Other",4120.9900,4115.90,Clerks/Clerical Support Workers,General and Keyboard Clerks,Secretaries (General),Secretaries (General)
1379,Computer Operator,4131.0600,4112.20,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Typists and Word Processing Operators
1380,"Typists and Word Processing Operators, Other",4131.9900,4112.90,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Typists and Word Processing Operators
1381,Secretary/Back Office Support,4131.0100,4111.10,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Typists and Word Processing Operators
1382,Reporter,4131.0200,4111.20,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Typists and Word Processing Operators
1383,Braille Typist,4131.0400,4111.40,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Typists and Word Processing Operators
1384,Teleprinter Operator,4131.0500,4112.10,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Typists and Word Processing Operators
1385,Data Entry Machine Operator,4132.0401,4113.35,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1386,Domestic Data Entry Operator,4132.0402,,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1387,Coding Machine Operator,4132.0600,4113.50,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1388,Duplicating Machine Operator/Photocopier,4132.0800,4113.65,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1389,Embossing Machine Operator,4132.0900,4113.70,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1390,Addressing Machine Operator,4132.0900,4113.80,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1391,Bookkeeping Machine Operator,4132.1300,4114.30,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1392,Bill Processing Clerk,4132.1400,4114.40,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1393,"Data Entry Clerks, Other",4132.9900,4114.90,Clerks/Clerical Support Workers,General and Keyboard Clerks,Keyboard Operators,Data Entry Clerks
1394,"Bank Tellers and Related Clerks, Other",4211.9900,4212.90,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Bank Tellers and Related Clerks
1395,"Cashier, General",4211.0100,4211.10,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Bank Tellers and Related Clerks
1396,"Cashier, Bank",4211.0200,4211.20,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Bank Tellers and Related Clerks
1397,"Cashier, Cash Counter",4211.0301,4211.30,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Bank Tellers and Related Clerks
1398,"Cashier, Gem & Jewellery",4211.0302,,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Bank Tellers and Related Clerks
1399,"Teller, Bank",4211.0400,4212.10,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Bank Tellers and Related Clerks
1400,"Booking Clerk, Recreation",4212.0100,4211.60,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks","Bookmakers, Croupiers and Related Gaming Workers"
1401,Bookmaker,4212.0200,4213.10,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks","Bookmakers, Croupiers and Related Gaming Workers"
1402,"Bookmakers, Croupiers and Related Gaming Workers, Other",4212.9900,4213.90,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks","Bookmakers, Croupiers and Related Gaming Workers"
1403,Moneylender,4213.0100,4214.10,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Pawnbrokers and Moneylenders
1404,Pawn Broker,4213.0200,4214.20,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Pawnbrokers and Moneylenders
1405,"Pawnbrokers and Moneylenders, Other",4213.9900,4214.90,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Pawnbrokers and Moneylenders
1406,Bill Collector,4214.0100,4215.10,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Debt Collectors and Related Workers
1407,Debt Recovery Agents,4214.0201,,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Debt Collectors and Related Workers
1408,"Debt Collectors and Related Workers, Other",4214.9900,4215.90,Clerks/Clerical Support Workers,Customer Services Clerks,"Tellers, Money Collectors and Related Clerks",Debt Collectors and Related Workers
1409,Travel Consultants & Organizers,4221.0100,,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Travel Consultants and Clerks
1410,Flight Attendants and Travel Stewards,4221.0200,,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Travel Consultants and Clerks
1411,"Reservation Clerk, Transport/Reservation Assistant",4221.0300,4211.40,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Travel Consultants and Clerks
1412,"Booking Clerk, Transport/Concierge",4221.0400,4211.50,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Travel Consultants and Clerks
1413,"Travel Consultants and Clerks, Others",4221.9900,4211.90,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Travel Consultants and Clerks
1414,Technical Support Executive – Voice,4222.0102,,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Contact Centre Information Clerks
1415,Technical Support Executive – Non-Voice,4222.0101,,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Contact Centre Information Clerks
1416,"Telephone Operator, Trunk",4223.0100,4222.10,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Telephone Switchboard Operators
1417,"Telephone Operator, Local",4223.0200,4222.20,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Telephone Switchboard Operators
1418,"Telephone Operator, PBX",4223.0300,4222.30,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Telephone Switchboard Operators
1419,"Telephone Switchboard Operators, Other",4223.9900,4222.90,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Telephone Switchboard Operators
1420,Receptionist (Hotel)/Front Office Associate,4224.0100,4221.10,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Hotel Receptionists
1421,"Hotel Receptionists, Other",4224.9900,,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Hotel Receptionists
1422,Complaint Attending Clerk/Customer Service Desk/Customer Service Executive,4225.0100,4221.30,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Inquiry Clerks
1423,"Inquiry Clerks, Other",4225.9900,4221.90,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Inquiry Clerks
1424,Reception Clerk/Front Desk Executive/Receptionist,4226.0100,4221.90,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Receptionist (General)
1425,Showroom Hostess/Host,4226.0201,,Clerks/Clerical Support Workers,Customer Services Clerks,Client Information Workers,Receptionist (General)
1426,"Clerk, Cost Accounting",4311.0600,4121.60,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1427,Bill and Accounts Collector,4311.0700,4121.70,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1428,Rubber Nursery Office Assistant,4311.0801,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1429,"Accounting and Bookkeeping Clerks, Others",4311.9900,4121.90,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1430,Bookkeeper General/Accounts Executive (Recording and Reporting),4311.0101,4121.10,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1431,Bank Clerk,4311.0200,4121.30,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1432,Ledger Clerk,4311.0300,4121.40,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1433,Accounts Executive (Accounts Payable & Receivable),4311.0401,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1434,"Audit, Clerk",4311.0500,4121.50,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Accounting and Bookkeeping Clerks
1435,Statistical Clerks,4312.0100,4122.10,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Statistical Finance and Insurance Clerks
1436,"Statistical Finance and Insurance Clerks, Others",4312.9900,4122.90,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Statistical Finance and Insurance Clerks
1437,Accounts Clerk/Accounts Executive (Payroll),4313.0101,4121.20,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Payroll Clerks
1438,Accounts Executive (Statutory Compliance),4313.0201,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Numerical Clerks,Payroll Clerks
1439,Manager Stores Operation,4321.0401,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1440,Spare Parts Operations In-Charge,4321.0402,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1441,Store Ops Assistant,4321.0501,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1442,Warehouse Picker,4321.0601,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1443,Warehouse Binner,4321.0602,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1444,Warehouse Packer,4321.0603,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1445,Kitting and Labelling Executive,4321.0604,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1446,Warranty Processor,4321.0701,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1447,Store Keeper,4321.0100,4131.10,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1448,"Stock Clerks, Other",4321.9900,4131.90,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1449,Spare Parts Operations Executive,4321.0101,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1450,Inventory Clerk,4321.0102,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1451,Inventory Manager,4321.0103,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1452,Storage Assistant,4321.0104,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1453,Store Distributor,4321.0200,4131.20,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1454,Stock Verifier,4321.0301,4131.30,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1455,Incoming Inspection Technician,4321.0302,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Stock Clerks
1456,Inventory Manager (Wholesale),4322.0101,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Production Clerks
1457,Junior Rubber Technician/Technical Assistant,4322.0201,,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Production Clerks
1458,"Transport Clerks, Other",4323.9900,4133.90,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Transport Clerks
1459,"Yard Master, Railway",4323.0100,4133.10,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Transport Clerks
1460,Head Train Recorder,4323.0200,4133.20,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Transport Clerks
1461,"Traffic Regulator, Tram",4323.0300,4133.27,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Transport Clerks
1462,"Controller, Tram",4323.0400,4133.30,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Transport Clerks
1463,"Traffic Timetable Inspector, Tram",4323.0500,4133.40,Clerks/Clerical Support Workers,Numerical and Material Recording Clerks,Material Recording and Transport Clerks,Transport Clerks
1464,Library Clerk,4411.0100,4141.10,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Library Clerks
1465,Braille and Talking Books Clerk,4411.0200,4141.20,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Library Clerks
1466,"Preservation Assistant, Archives",4411.0300,4141.30,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Library Clerks
1467,"Library Clerks, Other",4411.9900,4141.90,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Library Clerks
1468,Mail Guard,4412.0100,4142.40,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Mail Carriers and Sorting Clerks
1469,Postman,4412.0200,4142.45,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Mail Carriers and Sorting Clerks
1470,Village Postman,4412.0300,4142.47,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Mail Carriers and Sorting Clerks
1471,"Mail Carriers and Sorting Clerks, Other",4412.9900,4142.90,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Mail Carriers and Sorting Clerks
1472,Coding Clerk,4413.0100,4143.10,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,"Coding, Proofreading and Related Clerks"
1473,Proofreader,4413.0200,4143.20,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,"Coding, Proofreading and Related Clerks"
1474,"Coding, Proofreading and Related Clerks, Others",4413.9900,4143.90,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,"Coding, Proofreading and Related Clerks"
1475,"Braille Transcriber, Hand",4414.0100,4144.10,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Scribes and Related Clerks
1476,"Scribes and Related Clerks, Other",4414.9900,4144.90,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Scribes and Related Clerks
1477,Associate – HRO,4416.0101,,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Personnel Clerks
1478,Business Correspondent,4419.0102,,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1479,Patwari,4419.0200,4190.40,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1480,"Patrol, Irrigation",4419.0300,4190.50,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1481,Bailiff,4419.0400,4190.55,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1482,Office Boy/Peon,4419.0500,4190.80,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1483,Daftry,4419.0600,5132.10,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1484,Process Server,4419.0800,5132.30,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1485,"Clerical Support Workers, Other",4419.9900,5132.90,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1486,Publicity Assistant,4419.0100,4190.25,Clerks/Clerical Support Workers,Other Clerical Support Workers,Other Clerical Support Workers,Clerical Support Workers Not Elsewhere Classified
1487,"Chief Steward, Ship/Chief Cook",5111.0100,5111.10,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Travel Attendants and Travel Stewards
1488,"Steward, Ship/Mess Man",5111.0200,5111.20,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Travel Attendants and Travel Stewards
1489,Air Hostess,5111.0300,5111.30,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Travel Attendants and Travel Stewards
1490,Flight Steward,5111.0400,5111.40,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Travel Attendants and Travel Stewards
1491,Aircraft Cargo Handling Supervisor,5111.0500,5111.50,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Travel Attendants and Travel Stewards
1492,Air Crew Member,5111.0600,5111.60,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Travel Attendants and Travel Stewards
1493,"Travel Attendants and Travel Stewards, Other",5111.9900,5111.90,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Travel Attendants and Travel Stewards
1494,"Guard, Goods Train",5112.0200,5112.20,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Transport Conductors
1495,"Brakesman, Railway",5112.0300,5112.30,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Transport Conductors
1496,"Conductor Guard, Railway",5112.0400,5112.40,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Transport Conductors
1497,"Travelling Ticket Examiner, Railway",5112.0600,5112.44,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Transport Conductors
1498,"Ticket Examiner, Motor Transport",5112.0700,5112.46,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Transport Conductors
1499,"Passenger Guide, Railway",5112.0800,5112.50,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Transport Conductors
1500,"Conductor, Tram",5112.0900,5112.60,Service and Sales Workers,Personal Service Workers,"Travel Attendants, Conductors and Guides",Transport Conductors
